record_ID,source_1,source_2,link,basis_of_record,scientific_name,original_name,infraspecific_info,authority,revised_name,revised_infraspecific_info,revised_authority,synonym_resolved,latitude_WGS84,longitude_WGS84,day,month,year,TDWG3_region,TDWG1_name,institution_code,collection_code,gbif_occurrence_id,main_collector,other_collectors,collector_code,curation_change,contributor,incidences
1,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abitibiana Lepage,Carex abitibiana,,Lepage,Carex abitibiana,,Lepage,FALSE,50.883333,-78.116667,,,1957,QUE,NORTHERN AMERICA,QFA,649134,NA,,,NA,added,"Zhang, Li",
2,online_database,GBIF,,PRESERVED_SPECIMEN,Carex aboriginum M.E.Jones,Carex aboriginum,,M.E.Jones,Carex aboriginum,,M.E.Jones,FALSE,41.708118,-111.977725,,,1951,UTA,NORTHERN AMERICA,F,V0343571F,1228165250,,,NA,NA,,
3,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex aboriginum M.E.Jones,Carex aboriginum,,M.E.Jones,Carex aboriginum,,M.E.Jones,FALSE,45.27777778,-116.7277778,22,5,2001,ORE,NORTHERN AMERICA,MO,,NA,,,NA,NA,,
4,online_database,GBIF,,PRESERVED_SPECIMEN,Carex aboriginum M.E.Jones,Carex aboriginum,,M.E.Jones,Carex aboriginum,,M.E.Jones,FALSE,44.349417,-116.33975,,,2019,IDA,NORTHERN AMERICA,US,US 3739012,2565396323,,,NA,added,Gebauer,curated by Gebauer for publication
5,online_database,GBIF,,PRESERVED_SPECIMEN,Carex aboriginum M.E.Jones,Carex aboriginum,,M.E.Jones,Carex aboriginum,,M.E.Jones,FALSE,44.716222,-116.438511,,,2000,IDA,NORTHERN AMERICA,MICH,1359665,1988816600,,,NA,added,Gebauer,curated by Gebauer for publication
6,online_database,GBIF,,PRESERVED_SPECIMEN,Carex aboriginum M.E.Jones,Carex aboriginum,,M.E.Jones,Carex aboriginum,,M.E.Jones,FALSE,44.570206,-116.445439,,,1899,IDA,NORTHERN AMERICA,MICH,1109067,1989493849,,,NA,added,Gebauer,curated by Gebauer for publication
7,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,44.50472,-114.23083,,,1965,IDA,NORTHERN AMERICA,UWBM,51161,441710214,,,NA,NA,,
8,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,33.76944,-116.65833,,,1961,CAL,NORTHERN AMERICA,UCR,,2422323693,,,NA,NA,,
9,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,43.0028,-116.6992,,,1981,IDA,NORTHERN AMERICA,NY,2233992,1928248612,,,NA,NA,,
10,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.12464,-116.76031,,,2009,CAL,NORTHERN AMERICA,RSA,,2430466937,,,NA,NA,,
11,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.12002,-116.78105,,,2008,CAL,NORTHERN AMERICA,RSA,,2430095105,,,NA,NA,,
12,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.12833,-116.85444,,,1994,CAL,NORTHERN AMERICA,UCR,,2422376256,,,NA,NA,,
13,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.166667,-116.866667,,,1993,CAL,NORTHERN AMERICA,MICH,1359671,1989476345,,,NA,NA,,
14,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.22565,-116.93898,,,1976,CAL,NORTHERN AMERICA,RSA,,2430232285,,,NA,NA,,
15,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.20402,-116.95546,,,2009,CAL,NORTHERN AMERICA,RSA,,2430204280,,,NA,NA,,
16,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.22108,-116.96097,,,2008,CAL,NORTHERN AMERICA,UCR,,2422450631,,,NA,NA,,
17,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.29679,-116.9929,,,2009,CAL,NORTHERN AMERICA,RSA,,2430269835,,,NA,NA,,
18,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.22297373,-117.1017472,,,2001,CAL,NORTHERN AMERICA,CAS,240306,1426335928,,,NA,NA,,
19,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.1542,-117.2544,,,1970,ORE,NORTHERN AMERICA,OSC,ORE4085,51780604,,,NA,NA,,
20,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.2311,-117.2786,,,1974,ORE,NORTHERN AMERICA,OSC,ORE29979,51780460,,,NA,NA,,
21,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.1876,-117.2991,,,1956,ORE,NORTHERN AMERICA,OSC,OSC98162,51781044,,,NA,NA,,
22,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.2022,-117.2991,,,1974,ORE,NORTHERN AMERICA,OSC,ORE32628,51780472,,,NA,NA,,
23,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.2311,-117.3402,,,1963,ORE,NORTHERN AMERICA,OSC,OSC126440,51780675,,,NA,NA,,
24,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,45.24414,-117.3625,,,1964,ORE,NORTHERN AMERICA,ASU,,2270461913,,,NA,NA,,
25,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.37861,-117.69139,,,2008,CAL,NORTHERN AMERICA,UCR,,2422456628,,,NA,NA,,
26,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.3925,-117.72528,,,2008,CAL,NORTHERN AMERICA,UCR,,2422454161,,,NA,NA,,
27,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.34667,-117.81389,,,2011,CAL,NORTHERN AMERICA,UCR,,2422510136,,,NA,NA,,
28,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.34667,-117.91278,,,1986,CAL,NORTHERN AMERICA,UCR,,2422297132,,,NA,NA,,
29,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,43.4582,-117.9151,,,2004,ORE,NORTHERN AMERICA,OSC,OSC209047,63855048,,,NA,NA,,
30,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.36722,-117.9875,,,2009,CAL,NORTHERN AMERICA,UCR,,2422469561,,,NA,NA,,
31,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.30036,-118.01583,,,1968,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
32,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,34.32889,-118.01778,,,2011,CAL,NORTHERN AMERICA,UCR,,2422513277,,,NA,NA,,
33,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.460833,-118.151667,,,1987,CAL,NORTHERN AMERICA,CAS,18536,1426206671,,,NA,NA,,
34,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.80812,-118.40163,,,1978,CAL,NORTHERN AMERICA,DAV,,2421765773,,,NA,NA,,
35,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.815278,-118.414167,,,1978,CAL,NORTHERN AMERICA,CHSC,CHSC042875,2417971952,,,NA,NA,,
36,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.2351,-118.498133,,,2010,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
37,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.166111,-118.544167,,,2004,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
38,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.7737,-118.5529,,,1992,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
39,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.099706,-118.562251,,,2018,CAL,NORTHERN AMERICA,OBI,OBI158157,2595834480,,,NA,NA,,
40,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.851059,-118.562712,,,1958,CAL,NORTHERN AMERICA,SJSU,2169,2451545463,,,NA,NA,,
41,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.675,-118.5732,,,1980,ORE,NORTHERN AMERICA,OSC,OSC164277,51782246,,,NA,NA,,
42,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.6786,-118.5847,,,1992,ORE,NORTHERN AMERICA,OSC,OSC178001,51785713,,,NA,NA,,
43,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.6893,-118.6095,,,1954,ORE,NORTHERN AMERICA,OSC,OSC86257,51786056,,,NA,NA,,
44,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.7038,-118.6096,,,1952,ORE,NORTHERN AMERICA,OSC,OSC87379,51786057,,,NA,NA,,
45,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.4736,-118.724,,,1981,CAL,NORTHERN AMERICA,CAS,18551,1426061614,,,NA,NA,,
46,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.71744,-118.7416,,,2012,CAL,NORTHERN AMERICA,RSA,,2430095169,,,NA,NA,,
47,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.4375,-118.7461,,,1981,CAL,NORTHERN AMERICA,CAS,18528,1426183967,,,NA,NA,,
48,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,36.77493,-118.76241,,,2014,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
49,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.8021,-118.8669,,,1991,ORE,NORTHERN AMERICA,OSC,OSC184384,51785767,,,NA,NA,,
50,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.154167,-119.039722,,,1996,CAL,NORTHERN AMERICA,CAS,18494,1426190899,,,NA,NA,,
51,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.293333,-119.099444,,,2004,CAL,NORTHERN AMERICA,MICH,1359674,1988680451,,,NA,NA,,
52,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.954444,-119.223889,,,1987,CAL,NORTHERN AMERICA,CAS,18565,1426052843,,,NA,NA,,
53,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.936667,-119.231667,,,2010,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
54,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.063217,-119.241017,,,2012,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
55,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.9425,-119.245833,,,2006,CAL,NORTHERN AMERICA,CHSC,CHSC099401,2418031733,,,NA,NA,,
56,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.0479,-119.2623,,,1968,CAL,NORTHERN AMERICA,CAS,18564,1426212312,,,NA,NA,,
57,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.959167,-119.276389,,,1964,CAL,NORTHERN AMERICA,DAV,,2421775593,,,NA,NA,,
58,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.9813,-119.285,,,1968,CAL,NORTHERN AMERICA,CAS,18548,1426117806,,,NA,NA,,
59,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.960278,-119.288611,,,1964,CAL,NORTHERN AMERICA,DAV,,2421778248,,,NA,NA,,
60,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,37.64846,-119.31257,,,1958,CAL,NORTHERN AMERICA,SD,,2424857205,,,NA,NA,,
61,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.328333,-119.611111,,,1987,CAL,NORTHERN AMERICA,MICH,1359672,1989219073,,,NA,NA,,
62,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.335083,-119.64235,,,2012,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
63,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.318333,-119.891389,,,2006,NEV,NORTHERN AMERICA,DAV,,2626926082,,,NA,NA,,
64,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.32267,-119.90233,,,2012,NEV,NORTHERN AMERICA,UCR,,2422507416,,,NA,NA,,
65,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.303545,-119.9369,,,2010,NEV,NORTHERN AMERICA,DAV,,2626938476,,,NA,NA,,
66,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.834746,-119.937952,,,2010,CAL,NORTHERN AMERICA,DAV,,2421745247,,,NA,NA,,
67,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.424722,-119.945,,,1978,NEV,NORTHERN AMERICA,USU,UTC00171047,1986929344,,,NA,NA,,
68,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.796667,-119.968333,,,2010,CAL,NORTHERN AMERICA,MICH,1428349,1989185555,,,NA,NA,,
69,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.80067226,-120.0182358,,,1998,CAL,NORTHERN AMERICA,CHSC,CHSC073330,2417989636,,,NA,NA,,
70,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.864917,-120.027444,,,2007,CAL,NORTHERN AMERICA,DAV,,2421701541,,,NA,NA,,
71,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.885,-120.029167,,,2014,CAL,NORTHERN AMERICA,DAV,,2421769155,,,NA,NA,,
72,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.81389,-120.03111,,,2008,CAL,NORTHERN AMERICA,UCR,,2422452763,,,NA,NA,,
73,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.855278,-120.106944,,,1987,CAL,NORTHERN AMERICA,CAS,18469,1426201060,,,NA,NA,,
74,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.9884,-120.1577,,,1988,CAL,NORTHERN AMERICA,CAS,242331,1426055654,,,NA,NA,,
75,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.838889,-120.169167,,,1987,CAL,NORTHERN AMERICA,MICH,1359669,1989481652,,,NA,NA,,
76,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.989444,-120.173889,,,2012,CAL,NORTHERN AMERICA,CHSC,CHSC109514,2418052098,,,NA,NA,,
77,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.051503,-120.192411,,,2000,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
78,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.3822,-120.2194,,,1993,CAL,NORTHERN AMERICA,CAS,242328,1426130071,,,NA,NA,,
79,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.957222,-120.222778,,,2012,CAL,NORTHERN AMERICA,CHSC,CHSC109494,2418052670,,,NA,NA,,
80,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.849444,-120.231111,,,1977,CAL,NORTHERN AMERICA,DAV,,2421769192,,,NA,NA,,
81,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.075824,-120.235784,,,1999,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
82,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.430656,-120.241719,,,1970,CAL,NORTHERN AMERICA,SCFS,SCFS0028,2562125920,,,NA,NA,,
83,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.57778,-120.24556,,,2008,CAL,NORTHERN AMERICA,UCR,,2422445109,,,NA,NA,,
84,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.6125,-120.270833,,,2008,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
85,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.6821,-120.3016,,,1988,CAL,NORTHERN AMERICA,CAS,242330,1426155537,,,NA,NA,,
86,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.420238,-120.307862,,,1970,CAL,NORTHERN AMERICA,SCFS,SCFS0013,2562125922,,,NA,NA,,
87,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.989444,-120.323889,,,2012,CAL,NORTHERN AMERICA,CHSC,CHSC109484,2418053592,,,NA,NA,,
88,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.345,-120.336944,,,2004,CAL,NORTHERN AMERICA,MICH,1359673,1989465971,,,NA,NA,,
89,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.505,-120.474167,,,2011,CAL,NORTHERN AMERICA,CHSC,CHSC108110,2418035433,,,NA,NA,,
90,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.645278,-120.489167,,,2010,CAL,NORTHERN AMERICA,CHSC,CHSC105542,2418034569,,,NA,NA,,
91,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,48.3711,-120.577367,,,2005,WAS,NORTHERN AMERICA,UWBM,87748,441710418,,,NA,NA,,
92,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.26468,-120.65839,,,2019,CAL,NORTHERN AMERICA,DAV,,2421782852,,,NA,NA,,
93,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.941111,-120.6625,,,1990,CAL,NORTHERN AMERICA,CHSC,CHSC055562,2417977701,,,NA,NA,,
94,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.956111,-120.725556,,,1990,CAL,NORTHERN AMERICA,CHSC,CHSC055546,2417977791,,,NA,NA,,
95,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,47.492778,-120.796389,,,1992,WAS,NORTHERN AMERICA,UWBM,7612,441709694,,,NA,NA,,
96,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.010111,-120.807472,,,2004,CAL,NORTHERN AMERICA,RSA,,2430463477,,,NA,NA,,
97,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.784722,-120.867222,,,2011,CAL,NORTHERN AMERICA,CHSC,CHSC108109,2418037408,,,NA,NA,,
98,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.810556,-120.899444,,,2010,CAL,NORTHERN AMERICA,CHSC,CHSC105510,2418033730,,,NA,NA,,
99,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.119722,-121.018889,,,2009,CAL,NORTHERN AMERICA,CHSC,CHSC102644,2418032149,,,NA,NA,,
100,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.48979952,-121.1218961,,,2003,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
101,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.730556,-121.131389,,,2004,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
102,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.848889,-121.190278,,,2012,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
103,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.1765,-121.194,,,2009,CAL,NORTHERN AMERICA,MICH,1459087,1988673975,,,NA,NA,,
104,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.089722,-121.378333,,,1988,CAL,NORTHERN AMERICA,CHSC,CHSC049385,2417975126,,,NA,NA,,
105,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.063056,-121.384167,,,1988,CAL,NORTHERN AMERICA,CHSC,CHSC055427,2417979356,,,NA,NA,,
106,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.101944,-121.387222,,,1986,CAL,NORTHERN AMERICA,CHSC,CHSC055426,2417977071,,,NA,NA,,
107,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,47.390278,-121.389028,,,2009,WAS,NORTHERN AMERICA,UWBM,191571,683915317,,,NA,NA,,
108,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.094444,-121.395278,,,1986,CAL,NORTHERN AMERICA,CHSC,CHSC052276,2417977641,,,NA,NA,,
